query_cid,query_smiles,query_energy,query_functional_group,query_formula,rank,ref_cid,ref_smiles,ref_status,distance
87506115,C[C@@]1([C@@H]([C@@H]([C@H](O1)COP(=O)(O)O)O)O)N2C=NC3=C2NC(=NC3=S)N,-1.8870321065189728,Phosphonic_acid,C11H16N5O7PS,2,71401316,CN1C(=S)C2=C(N=C1N)N(C=N2)[C@H]3[C@@H]([C@H]([C@H](O3)COP(=O)(O)O)O)O,Success,0.001068
87506115,C[C@@]1([C@@H]([C@@H]([C@H](O1)COP(=O)(O)O)O)O)N2C=NC3=C2NC(=NC3=S)N,-1.8870321065189728,Phosphonic_acid,C11H16N5O7PS,3,3037684,CN1C(=S)C2=C(N=C1N)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,Success,0.001083
87506115,C[C@@]1([C@@H]([C@@H]([C@H](O1)COP(=O)(O)O)O)O)N2C=NC3=C2NC(=NC3=S)N,-1.8870321065189728,Phosphonic_acid,C11H16N5O7PS,4,171428900,C1[C@H](O[C@H](C1O)N2C=NC3=C(NC(=S)N=C32)N)COP(=O)(O)O,Success,0.001090
87506115,C[C@@]1([C@@H]([C@@H]([C@H](O1)COP(=O)(O)O)O)O)N2C=NC3=C2NC(=NC3=S)N,-1.8870321065189728,Phosphonic_acid,C11H16N5O7PS,5,171428833,C1[C@H](O[C@H]([C@H]1O)N2C=NC3=C(NC(=S)N=C32)N)COP(=O)(O)O,Success,0.001116
18752594,CC(C)(CCS(=O)CCCS(=O)CCC(C)(C)OP(=O)(N)O)OP(=O)(N)O,-1.7531546503308277,Phosphoramidate,C13H32N2O8P2S2,1,88057601,CCC(C)(CCS(=O)CCS(=O)CCC(C)(C)OP(=O)(N)O)OP(=O)(N)O,Success,0.000202
18752594,CC(C)(CCS(=O)CCCS(=O)CCC(C)(C)OP(=O)(N)O)OP(=O)(N)O,-1.7531546503308277,Phosphoramidate,C13H32N2O8P2S2,2,88114342,CCC(C)(CS(=O)CCCS(=O)CCC(C)(C)OP(=O)(N)O)OP(=O)(N)O,Success,0.000207
18752594,CC(C)(CCS(=O)CCCS(=O)CCC(C)(C)OP(=O)(N)O)OP(=O)(N)O,-1.7531546503308277,Phosphoramidate,C13H32N2O8P2S2,3,60059904,CC(C)(CCS(=O)CCS(=O)CCC(C)(C)OP(=O)(N)O)OP(=O)(N)O,Success,0.000554
18752594,CC(C)(CCS(=O)CCCS(=O)CCC(C)(C)OP(=O)(N)O)OP(=O)(N)O,-1.7531546503308277,Phosphoramidate,C13H32N2O8P2S2,4,88113836,CCCC(C)(CS(=O)CCCS(=O)CCCC(C)(C)OP(=O)(N)O)OP(=O)(N)O,Success,0.000624
18752594,CC(C)(CCS(=O)CCCS(=O)CCC(C)(C)OP(=O)(N)O)OP(=O)(N)O,-1.7531546503308277,Phosphoramidate,C13H32N2O8P2S2,5,143048174,CC(C)(CCS(=O)CCS(=O)CCC(C)(C)OP(=O)(N)O)OP(N)O,Success,0.000646
141665278,C[C@H]([C@@H]1[C@@H](C([C@@H](O1)N2C=NC3=C2NC(=NC3=S)N)(C#CCl)Cl)O)O,-1.7138754725457943,Aniline,C13H13Cl2N5O3S,1,141665298,C[C@@H]([C@@H]1[C@@H](C([C@@H](O1)N2C=NC3=C2NC(=NC3=S)N)(C#CCl)Cl)O)O,Success,0.000062
141665278,C[C@H]([C@@H]1[C@@H](C([C@@H](O1)N2C=NC3=C2NC(=NC3=S)N)(C#CCl)Cl)O)O,-1.7138754725457943,Aniline,C13H13Cl2N5O3S,2,145393168,C[C@H]([C@@H]1C(C([C@@H](O1)N2C=NC3=C2NC(=NC3=S)N)(C#CCl)Cl)O)O,Success,0.000180
141665278,C[C@H]([C@@H]1[C@@H](C([C@@H](O1)N2C=NC3=C2NC(=NC3=S)N)(C#CCl)Cl)O)O,-1.7138754725457943,Aniline,C13H13Cl2N5O3S,3,173723122,CC1([C@H](O[C@H](C1(C#CCl)Cl)N2C=NC3=C2NC(=NC3=S)N)CO)O,Success,0.000549
141665278,C[C@H]([C@@H]1[C@@H](C([C@@H](O1)N2C=NC3=C2NC(=NC3=S)N)(C#CCl)Cl)O)O,-1.7138754725457943,Aniline,C13H13Cl2N5O3S,4,173723098,C[C@H]([C@@H]1[C@@H]([C@@]([C@@H](O1)N2C=NC3=C2NC(=NC3=S)N=NN)(C#CCl)Cl)O)O,Success,0.001103
141665278,C[C@H]([C@@H]1[C@@H](C([C@@H](O1)N2C=NC3=C2NC(=NC3=S)N)(C#CCl)Cl)O)O,-1.7138754725457943,Aniline,C13H13Cl2N5O3S,5,141664225,C[C@@H]([C@@H]1[C@@H](C([C@@H](O1)N2C=NC3=C2NC(=NC3=S)N)(C#CCl)O)O)O,Success,0.001156
56520330,CC(C)(C)OC(=O)N(C)CC1CCCN(C1)C(=O)NC2=CC(=C(C(=C2)F)N(C)C)F,-1.7874950468542465,Carbamate,C21H32F2N4O3,1,60486769,CC(C)(C)OC(=O)N1CCN(CC1)C(=O)NC2=CC(=C(C(=C2)F)N3CCCC3)F,Success,0.000811
56520330,CC(C)(C)OC(=O)N(C)CC1CCCN(C1)C(=O)NC2=CC(=C(C(=C2)F)N(C)C)F,-1.7874950468542465,Carbamate,C21H32F2N4O3,2,55833479,CC(C)(C)OC(=O)N1CCC(CC1)C(=O)NC2=CC(=C(C(=C2)F)N3CCCC3)F,Success,0.000906
56520330,CC(C)(C)OC(=O)N(C)CC1CCCN(C1)C(=O)NC2=CC(=C(C(=C2)F)N(C)C)F,-1.7874950468542465,Carbamate,C21H32F2N4O3,3,113342475,CC1=C(C(=C(C=C1)F)NCC2CCN(CC2)C(=O)OC(C)(C)C)F,Success,0.000914
56520330,CC(C)(C)OC(=O)N(C)CC1CCCN(C1)C(=O)NC2=CC(=C(C(=C2)F)N(C)C)F,-1.7874950468542465,Carbamate,C21H32F2N4O3,4,167789806,CC1=C(C(=CC=C1)F)NC(=O)N2CCCC3C2CCN(C3)C(=O)OC(C)(C)C,Success,0.000918
56520330,CC(C)(C)OC(=O)N(C)CC1CCCN(C1)C(=O)NC2=CC(=C(C(=C2)F)N(C)C)F,-1.7874950468542465,Carbamate,C21H32F2N4O3,5,113248677,CC(CC1CCCCN1C(=O)OC(C)(C)C)NC2=C(C=CC=C2F)F,Success,0.000928
11538175,CCCCC[C@@H](/C=C/[C@H]1[C@H]2C[C@@H]([C@@H]1C/C=C\CCC(=O)NCCO)OO2)O,-1.847756668925399,Peroxide,C21H35NO5,1,59990068,CCCCC[C@@H](/C=C/[C@H]1[C@@H]2C[C@H]([C@@H]1C/C=C\CCCC(=O)NCCO)OO2)O,Success,0.000327
11538175,CCCCC[C@@H](/C=C/[C@H]1[C@H]2C[C@@H]([C@@H]1C/C=C\CCC(=O)NCCO)OO2)O,-1.847756668925399,Peroxide,C21H35NO5,2,10475805,CCCCC[C@@H](/C=C/[C@H]1[C@H]2C[C@@H]([C@@H]1C/C=C\CCCC(=O)NCCO)OO2)O,Success,0.000361
11538175,CCCCC[C@@H](/C=C/[C@H]1[C@H]2C[C@@H]([C@@H]1C/C=C\CCC(=O)NCCO)OO2)O,-1.847756668925399,Peroxide,C21H35NO5,3,71607949,CCCCC[C@@H](/C=C/C1[C@H]2C[C@@H]([C@@H]1C/C=C\CCCC(=O)NCCO)OO2)O,Success,0.000467
11538175,CCCCC[C@@H](/C=C/[C@H]1[C@H]2C[C@@H]([C@@H]1C/C=C\CCC(=O)NCCO)OO2)O,-1.847756668925399,Peroxide,C21H35NO5,4,101384724,CCCCC[C@@H](/C=C/[C@@H]1[C@H](C2CC1OO2)C/C=C\CCCC(=O)NCCO)O,Success,0.000475
11538175,CCCCC[C@@H](/C=C/[C@H]1[C@H]2C[C@@H]([C@@H]1C/C=C\CCC(=O)NCCO)OO2)O,-1.847756668925399,Peroxide,C21H35NO5,5,88694004,CCCCCC(C=CC1=CC[C@H]2[C@H]1C/C(=N\OCCC(=O)N)/C2)O,Success,0.000655
173747261,CC[C@@](C)(ONONOC(C)N)[P@](C(CN1C=CN=C1)(O)P(=CO)(O)O)O,-2.3744554072619053,Phosphonite,C12H27N5O8P2,1,173739311,CC(=C)[C@](C)([C@H]([C@](CN1C=CN=C1)(C(O)(O)O)O)O)ONONOCOC,Success,0.001143
173747261,CC[C@@](C)(ONONOC(C)N)[P@](C(CN1C=CN=C1)(O)P(=CO)(O)O)O,-2.3744554072619053,Phosphonite,C12H27N5O8P2,2,129024272,CC(CN1C=CN=C1)(C(O)(O)OC)O,Success,0.001181
173747261,CC[C@@](C)(ONONOC(C)N)[P@](C(CN1C=CN=C1)(O)P(=CO)(O)O)O,-2.3744554072619053,Phosphonite,C12H27N5O8P2,3,141791271,CC1=CNOC1O,Success,0.001288
173747261,CC[C@@](C)(ONONOC(C)N)[P@](C(CN1C=CN=C1)(O)P(=CO)(O)O)O,-2.3744554072619053,Phosphonite,C12H27N5O8P2,4,69725406,CC1(C=CNO1)O,Success,0.001292
173747261,CC[C@@](C)(ONONOC(C)N)[P@](C(CN1C=CN=C1)(O)P(=CO)(O)O)O,-2.3744554072619053,Phosphonite,C12H27N5O8P2,5,70587968,CCC(N1C=CN=C1)(O)O,Success,0.001330
18752648,CC(C)(CCCS(=O)CCCC(C)(C)OP(=O)(N)O)OP(=O)(N)O,-1.9346723854542915,Phosphoramidate,C12H30N2O7P2S,1,88030353,CCCC(C)(CS(=O)CCCC(C)(C)OP(=O)(N)O)OP(=O)(N)O,Success,0.000248
18752648,CC(C)(CCCS(=O)CCCC(C)(C)OP(=O)(N)O)OP(=O)(N)O,-1.9346723854542915,Phosphoramidate,C12H30N2O7P2S,2,88113836,CCCC(C)(CS(=O)CCCS(=O)CCCC(C)(C)OP(=O)(N)O)OP(=O)(N)O,Success,0.000638
18752648,CC(C)(CCCS(=O)CCCC(C)(C)OP(=O)(N)O)OP(=O)(N)O,-1.9346723854542915,Phosphoramidate,C12H30N2O7P2S,3,18752536,CC(C)(CCCS(=O)CCCS(=O)CCCC(C)(C)OP(=O)(N)O)OP(=O)(N)O,Success,0.000706
18752648,CC(C)(CCCS(=O)CCCC(C)(C)OP(=O)(N)O)OP(=O)(N)O,-1.9346723854542915,Phosphoramidate,C12H30N2O7P2S,4,18752594,CC(C)(CCS(=O)CCCS(=O)CCC(C)(C)OP(=O)(N)O)OP(=O)(N)O,Success,0.000710
18752648,CC(C)(CCCS(=O)CCCC(C)(C)OP(=O)(N)O)OP(=O)(N)O,-1.9346723854542915,Phosphoramidate,C12H30N2O7P2S,5,18752516,CC(C)(CCCCS(=O)CCCCC(C)(C)OP(=O)(N)O)OP(=O)(N)O,Success,0.000748
95211305,CC(C)NC(=O)NC[C@H]1CCN(C1)CC2=CC3=CC=CC=C3NC2=O,-1.7714150995016666,Amide_N,C19H26N4O2,1,95211304,CC(C)NC(=O)NC[C@@H]1CCN(C1)CC2=CC3=CC=CC=C3NC2=O,Success,0.000022
95211305,CC(C)NC(=O)NC[C@H]1CCN(C1)CC2=CC3=CC=CC=C3NC2=O,-1.7714150995016666,Amide_N,C19H26N4O2,2,56752570,CC(C)NC(=O)NCC1CCN(C1)CC2=CC3=CC=CC=C3NC2=O,Success,0.000043
95211305,CC(C)NC(=O)NC[C@H]1CCN(C1)CC2=CC3=CC=CC=C3NC2=O,-1.7714150995016666,Amide_N,C19H26N4O2,3,56742414,CCNC(=O)NCC1CCCN(C1)CC2=CC3=CC=CC=C3NC2=O,Success,0.000149
95211305,CC(C)NC(=O)NC[C@H]1CCN(C1)CC2=CC3=CC=CC=C3NC2=O,-1.7714150995016666,Amide_N,C19H26N4O2,4,95198921,CCNC(=O)NC[C@H]1CCCN(C1)CC2=CC3=CC=CC=C3NC2=O,Success,0.000156
95211305,CC(C)NC(=O)NC[C@H]1CCN(C1)CC2=CC3=CC=CC=C3NC2=O,-1.7714150995016666,Amide_N,C19H26N4O2,5,95198920,CCNC(=O)NC[C@@H]1CCCN(C1)CC2=CC3=CC=CC=C3NC2=O,Success,0.000160
163859412,C\1CNC2(CC2)C/C1=C\C3=NC=C(N=N3)C4=C(C=C(C=C4)N5C=CC=C5)O,-1.7088136970996857,Amine_secondary,C21H21N5O,1,163463300,C=C(C1CC2(C1)CNC2)C3=NC=C(N=N3)C4=C(C=C(C=C4)N5C=CC=C5)O,Success,0.000757
163859412,C\1CNC2(CC2)C/C1=C\C3=NC=C(N=N3)C4=C(C=C(C=C4)N5C=CC=C5)O,-1.7088136970996857,Amine_secondary,C21H21N5O,2,162777680,C\1CNC2(CC2)C/C1=C\C3=NC=C(N=N3)C4=C(C=C(C=C4)N5C=CN=C5)O,Success,0.000785
163859412,C\1CNC2(CC2)C/C1=C\C3=NC=C(N=N3)C4=C(C=C(C=C4)N5C=CC=C5)O,-1.7088136970996857,Amine_secondary,C21H21N5O,3,167369757,C[C@]12CC[C@H](N1)C/C(=C\C3=NN=C(C=C3)C4=C(C=C(C=C4)N5C=CN=C5)O)/C2,Success,0.000827
163859412,C\1CNC2(CC2)C/C1=C\C3=NC=C(N=N3)C4=C(C=C(C=C4)N5C=CC=C5)O,-1.7088136970996857,Amine_secondary,C21H21N5O,4,167369305,C[C@@]12CC[C@@H](N1)C/C(=C\C3=NN=C(C=C3)C4=C(C=C(C=C4)N5C=CN=C5)O)/C2,Success,0.000837
163859412,C\1CNC2(CC2)C/C1=C\C3=NC=C(N=N3)C4=C(C=C(C=C4)N5C=CC=C5)O,-1.7088136970996857,Amine_secondary,C21H21N5O,5,167369904,C[C@]12CCC(N1)C/C(=C\C3=NN=C(C=C3)C4=C(C=C(C=C4)N5C=CN=C5)O)/C2,Success,0.000844
53181034,C1CN(CCC1CNC(=O)C2=CC3=C(C=C2)OCO3)C4=NNC(=C4)C5=CC=NC=C5,-1.7616744935512543,Amine_secondary,C22H23N5O3,1,53181061,C1CN(CCC1CNC(=O)C2=CC3=C(C=C2)OCO3)C4=NNC(=C4)C5=CN=CC=C5,Success,0.000123
53181034,C1CN(CCC1CNC(=O)C2=CC3=C(C=C2)OCO3)C4=NNC(=C4)C5=CC=NC=C5,-1.7616744935512543,Amine_secondary,C22H23N5O3,2,153524937,CN1CCN(CC1)C(=O)C2=CC=C(C=C2)NC3=NNC(=C3)C4=CC5=C(C=C4)OCO5,Success,0.000489
53181034,C1CN(CCC1CNC(=O)C2=CC3=C(C=C2)OCO3)C4=NNC(=C4)C5=CC=NC=C5,-1.7616744935512543,Amine_secondary,C22H23N5O3,3,153524921,C1CCN(CC1)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)C4=CC5=C(C=C4)OCO5,Success,0.000516
53181034,C1CN(CCC1CNC(=O)C2=CC3=C(C=C2)OCO3)C4=NNC(=C4)C5=CC=NC=C5,-1.7616744935512543,Amine_secondary,C22H23N5O3,4,153524919,CN1CCN(CC1)C2=CC=CC(=C2)C(=O)NC3=NNC(=C3)C4=CC5=C(C=C4)OCO5,Success,0.000561
53181034,C1CN(CCC1CNC(=O)C2=CC3=C(C=C2)OCO3)C4=NNC(=C4)C5=CC=NC=C5,-1.7616744935512543,Amine_secondary,C22H23N5O3,5,53181072,C1CN(CCC1CNC(=O)C2=CC3=C(C=C2)OCO3)C4=NNC(=C4)C5=CC=CC=N5,Success,0.000569
5477262,C/C(=N/N=C(N)N)/C1=CC2=C(C3=C(C2)C=C(C=C3)/C(=N\N=C(N)N)/C)C=C1,-1.7860424965621178,Azine,C19H22N8,1,9573704,C/C(=N\N=C(N)N)/C1=CC2=C(C3=C(C2)C=C(C=C3)/C(=N/N=C(N)N)/C)C=C1,Success,0.000000
5477262,C/C(=N/N=C(N)N)/C1=CC2=C(C3=C(C2)C=C(C=C3)/C(=N\N=C(N)N)/C)C=C1,-1.7860424965621178,Azine,C19H22N8,2,92339760,C/C(=N\N=C(N)N)/C1=CC2=C(C=C1)C3=C(C2)C=C(C=C3)/C(=N\N=C(N)N)/C,Success,0.000075
5477262,C/C(=N/N=C(N)N)/C1=CC2=C(C3=C(C2)C=C(C=C3)/C(=N\N=C(N)N)/C)C=C1,-1.7860424965621178,Azine,C19H22N8,3,6313450,CC1=CC2=C(C3=CC=CC=C13)/C(=N/N=C(N)N)/C(=N/N=C(N)N)/C2,Success,0.000985
5477262,C/C(=N/N=C(N)N)/C1=CC2=C(C3=C(C2)C=C(C=C3)/C(=N\N=C(N)N)/C)C=C1,-1.7860424965621178,Azine,C19H22N8,4,5479056,C1C/C(=N/N=C(N)N)/C2=CC=CC=C21,Success,0.001033
5477262,C/C(=N/N=C(N)N)/C1=CC2=C(C3=C(C2)C=C(C=C3)/C(=N\N=C(N)N)/C)C=C1,-1.7860424965621178,Azine,C19H22N8,5,5324352,C1C/C(=N\N=C(N)N)/C2=CC=CC=C21,Success,0.001080
67640890,COC(=O)C1=CC=C(S1)C(=O)NCC2=CC=C(C=C2)S(=O)(=O)NCCOCCO,-1.7089067399504074,Sulfonamide,C18H22N2O7S2,1,174412648,COC(=O)C(=C)N(C(C1=CC=CC=C1)NC(=O)C2=CC=CS2)S(=O)(=O)CC=C,Success,0.000941
67640890,COC(=O)C1=CC=C(S1)C(=O)NCC2=CC=C(C=C2)S(=O)(=O)NCCOCCO,-1.7089067399504074,Sulfonamide,C18H22N2O7S2,2,7166871,COC(=O)C1=C(SC=C1)NC(=O)C2=CC=C(C=C2)S(=O)(=O)N3CCOCC3,Success,0.001044
67640890,COC(=O)C1=CC=C(S1)C(=O)NCC2=CC=C(C=C2)S(=O)(=O)NCCOCCO,-1.7089067399504074,Sulfonamide,C18H22N2O7S2,3,26704850,COC(=O)C1=C(C=CS1)NC(=O)C2=CC=C(C=C2)S(=O)(=O)N3CCOCC3,Success,0.001050
67640890,COC(=O)C1=CC=C(S1)C(=O)NCC2=CC=C(C=C2)S(=O)(=O)NCCOCCO,-1.7089067399504074,Sulfonamide,C18H22N2O7S2,4,26704837,COC(=O)C1=C(C=CS1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)N3CCOCC3,Success,0.001050
67640890,COC(=O)C1=CC=C(S1)C(=O)NCC2=CC=C(C=C2)S(=O)(=O)NCCOCCO,-1.7089067399504074,Sulfonamide,C18H22N2O7S2,5,120223441,COC1=CC=C(C=C1)COCCCNC(=O)C2=CC=C(S2)C(=O)O,Success,0.001098
18219594,CSCCC(C(=O)NC(CS)C(=O)O)NC(=O)C(CC(=O)O)N,-1.726723298430386,Thiol,C12H21N3O6S2,1,18222734,CSCCC(C(=O)NC(CC(=O)O)C(=O)NC(CS)C(=O)O)N,Success,0.000057
18219594,CSCCC(C(=O)NC(CS)C(=O)O)NC(=O)C(CC(=O)O)N,-1.726723298430386,Thiol,C12H21N3O6S2,2,18219981,CSCCC(C(=O)NC(CC(=O)O)C(=O)O)NC(=O)C(CS)N,Success,0.000059
18219594,CSCCC(C(=O)NC(CS)C(=O)O)NC(=O)C(CC(=O)O)N,-1.726723298430386,Thiol,C12H21N3O6S2,3,18219815,CSCCC(C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CS)N,Success,0.000082
18219594,CSCCC(C(=O)NC(CS)C(=O)O)NC(=O)C(CC(=O)O)N,-1.726723298430386,Thiol,C12H21N3O6S2,4,18222753,CSCCC(C(=O)NC(CS)C(=O)NC(CC(=O)O)C(=O)O)N,Success,0.000084
18219594,CSCCC(C(=O)NC(CS)C(=O)O)NC(=O)C(CC(=O)O)N,-1.726723298430386,Thiol,C12H21N3O6S2,5,18219448,CSCCC(C(=O)O)NC(=O)C(CS)NC(=O)C(CC(=O)O)N,Success,0.000085
92596522,COC1=CC=C(C=C1)[C@@H]2[C@]3(CCCN2C(=O)C4(CC4)C5=CC=CC=C5)CCC(=O)N3,-1.8269366025924114,Amine_secondary,C25H28N2O3,1,2481236,CCOC1=CC=CC=C1N2C[C@@H](CC2=O)C(=O)N[C@@H]3CCCC4=CC=CC=C34,Success,0.000536
92596522,COC1=CC=C(C=C1)[C@@H]2[C@]3(CCCN2C(=O)C4(CC4)C5=CC=CC=C5)CCC(=O)N3,-1.8269366025924114,Amine_secondary,C25H28N2O3,2,2481233,CCOC1=CC=CC=C1N2C[C@H](CC2=O)C(=O)N[C@@H]3CCCC4=CC=CC=C34,Success,0.000536
92596522,COC1=CC=C(C=C1)[C@@H]2[C@]3(CCCN2C(=O)C4(CC4)C5=CC=CC=C5)CCC(=O)N3,-1.8269366025924114,Amine_secondary,C25H28N2O3,3,8322519,CC(=O)N1CCC(CC1)(C2=CC=CC=C2)C(=O)N[C@H]3CCOC4=CC=CC=C34,Success,0.000538
92596522,COC1=CC=C(C=C1)[C@@H]2[C@]3(CCCN2C(=O)C4(CC4)C5=CC=CC=C5)CCC(=O)N3,-1.8269366025924114,Amine_secondary,C25H28N2O3,4,8362152,CC1=CC(=C(C=C1)OC)N2C[C@@H](CC2=O)C(=O)N[C@@H]3CCCC4=CC=CC=C34,Success,0.000542
92596522,COC1=CC=C(C=C1)[C@@H]2[C@]3(CCCN2C(=O)C4(CC4)C5=CC=CC=C5)CCC(=O)N3,-1.8269366025924114,Amine_secondary,C25H28N2O3,5,8362153,CC1=CC(=C(C=C1)OC)N2C[C@H](CC2=O)C(=O)N[C@@H]3CCCC4=CC=CC=C34,Success,0.000544
132581391,COC1=CC=C(C=C1)/C(=N\N=C(N)N)/C=C/C2=CC=C(C=C2)OCC3=CC=CC=C3,-1.7015017569065094,Azine,C24H24N4O2,1,168965572,COC1=CC=C(C=C1)C2=CC(=C(C=C2)N)/C(=C/C=NCC3=CN=CC=C3)/N,Success,0.000829
132581391,COC1=CC=C(C=C1)/C(=N\N=C(N)N)/C=C/C2=CC=C(C=C2)OCC3=CC=CC=C3,-1.7015017569065094,Azine,C24H24N4O2,2,43591669,C1=CC=C(C=C1)C2=CC=C(C=C2)OCC/C(=N/O)/N,Success,0.000846
132581391,COC1=CC=C(C=C1)/C(=N\N=C(N)N)/C=C/C2=CC=C(C=C2)OCC3=CC=CC=C3,-1.7015017569065094,Azine,C24H24N4O2,3,168590467,COC1=C(C=C(C=C1)C=NN=C(N)N)COC2=CC=C(C=C2)C3=CC=CC=C3,Success,0.000851
132581391,COC1=CC=C(C=C1)/C(=N\N=C(N)N)/C=C/C2=CC=C(C=C2)OCC3=CC=CC=C3,-1.7015017569065094,Azine,C24H24N4O2,4,135934783,COC1=CC=CC=C1CN/N=C\C2=CC=C(C=C2)O,Success,0.000912
132581391,COC1=CC=C(C=C1)/C(=N\N=C(N)N)/C=C/C2=CC=C(C=C2)OCC3=CC=CC=C3,-1.7015017569065094,Azine,C24H24N4O2,5,52948829,C1=CC=C(C=C1)COC2=CC=C(C=C2)/C=C/C(=N/N=C(N)N)/C3=CC=CC=C3,Success,0.000918
5392031,CC1=C(C(=O)NN1)CC(=O)N/N=C\C2=CC=CN2C,-1.753529995679969,Hydrazone,C12H15N5O2,1,9615610,CC1=C(C(=O)NN1)CC(=O)N/N=C/C2=CC=CN2C,Success,0.000143
5392031,CC1=C(C(=O)NN1)CC(=O)N/N=C\C2=CC=CN2C,-1.753529995679969,Hydrazone,C12H15N5O2,2,681489,CC1=C(C(=O)NN1)CC(=O)NN=CC2=CC=CN2C,Success,0.000742
5392031,CC1=C(C(=O)NN1)CC(=O)N/N=C\C2=CC=CN2C,-1.753529995679969,Hydrazone,C12H15N5O2,3,5393103,CC1=C(C(=O)NN1)CC(=O)N/N=C(\C)/C2=CN=CC=C2,Success,0.000969
5392031,CC1=C(C(=O)NN1)CC(=O)N/N=C\C2=CC=CN2C,-1.753529995679969,Hydrazone,C12H15N5O2,4,5395065,CC1=C(C(=O)NN1)CC(=O)N/N=C(\C)/C2=CC=NC=C2,Success,0.000970
5392031,CC1=C(C(=O)NN1)CC(=O)N/N=C\C2=CC=CN2C,-1.753529995679969,Hydrazone,C12H15N5O2,5,6054177,CC1=C(C(=O)NN1)CC(=O)N/N=C(/C)\C2=CN=CC=C2,Success,0.000975
136395125,CC(C)(CCN1CNC2=C1N=C(NC2=O)N)CCP(=O)(O)O,-1.8180190771821003,Phosphine_oxide,C12H22N5O4P,1,136472812,C1NC2=C(N1CCCCCCCP(=O)(O)O)N=C(NC2=O)N,Success,0.000395
136395125,CC(C)(CCN1CNC2=C1N=C(NC2=O)N)CCP(=O)(O)O,-1.8180190771821003,Phosphine_oxide,C12H22N5O4P,2,136463861,CCC(CC)(OCCN1CNC2=C1N=C(NC2=O)N)P(=O)(O)O,Success,0.000873
136395125,CC(C)(CCN1CNC2=C1N=C(NC2=O)N)CCP(=O)(O)O,-1.8180190771821003,Phosphine_oxide,C12H22N5O4P,3,136435162,CC(C)C(C(C)C)(OC(CN1CNC2=C1N=C(NC2=O)N)CO)P(=O)(O)O,Success,0.000982
136395125,CC(C)(CCN1CNC2=C1N=C(NC2=O)N)CCP(=O)(O)O,-1.8180190771821003,Phosphine_oxide,C12H22N5O4P,4,136958519,C1CCC(C1)N(CC(=O)O)C2=C(C(=O)NC=N2)N,Success,0.001175
136395125,CC(C)(CCN1CNC2=C1N=C(NC2=O)N)CCP(=O)(O)O,-1.8180190771821003,Phosphine_oxide,C12H22N5O4P,5,136472801,CC(CCCCCN1CNC2=C1N=C(NC2=O)N)(F)P(=O)(O)O,Success,0.001178
71542725,CC(=O)NC1=C(C(=CC(=C1)S(=O)(=O)O)NC(=O)NC[C@@H](C(=O)O)N)O,-1.7390980422497933,Sulfonate_ester,C12H16N4O8S,1,78105135,CC(=O)NC1=C(C(=CC(=C1)S(=O)(=O)O)NC(=O)NCC(C(=O)O)N)O,Success,0.000053
71542725,CC(=O)NC1=C(C(=CC(=C1)S(=O)(=O)O)NC(=O)NC[C@@H](C(=O)O)N)O,-1.7390980422497933,Sulfonate_ester,C12H16N4O8S,2,89346594,C1=C(C=C(C(=C1CC(=O)N)O)NC(=O)NC[C@@H](C(=O)O)N)S(=O)(=O)O,Success,0.001160
71542725,CC(=O)NC1=C(C(=CC(=C1)S(=O)(=O)O)NC(=O)NC[C@@H](C(=O)O)N)O,-1.7390980422497933,Sulfonate_ester,C12H16N4O8S,3,169966933,CC1=C(C=C(C(=C1S(=O)(=O)O)O)NC(=O)NCC(C(=O)O)N)Cl,Success,0.001447
71542725,CC(=O)NC1=C(C(=CC(=C1)S(=O)(=O)O)NC(=O)NC[C@@H](C(=O)O)N)O,-1.7390980422497933,Sulfonate_ester,C12H16N4O8S,4,169966935,CC1=C(C=C(C(=C1NC(=O)NCC(C(=O)O)N)O)S(=O)(=O)O)Cl,Success,0.001470
71542725,CC(=O)NC1=C(C(=CC(=C1)S(=O)(=O)O)NC(=O)NC[C@@H](C(=O)O)N)O,-1.7390980422497933,Sulfonate_ester,C12H16N4O8S,5,107737298,CN(C1=CC(=CC=C1)O)C(=O)NC(CC(=O)N)C(=O)O,Success,0.001610
3868029,CC(C)CNC(=S)NC1CC(CC(C1O)O)(C(=O)NCC(=O)N)O,-1.797281131148452,Thioamide,C14H26N4O5S,1,11865652,CC(C)CNC(=S)N[C@H]1C[C@](C[C@H]([C@@H]1O)O)(C(=O)NCC(=O)N)O,Success,0.000452
3868029,CC(C)CNC(=S)NC1CC(CC(C1O)O)(C(=O)NCC(=O)N)O,-1.797281131148452,Thioamide,C14H26N4O5S,2,3501268,CCNC(=S)NC1CC(CC(C1O)O)(C(=O)NC(C)C(=O)N)O,Success,0.000679
3868029,CC(C)CNC(=S)NC1CC(CC(C1O)O)(C(=O)NCC(=O)N)O,-1.797281131148452,Thioamide,C14H26N4O5S,3,11866097,CCNC(=S)N[C@H]1C[C@](C[C@H]([C@@H]1O)O)(C(=O)N[C@H](C)C(=O)N)O,Success,0.000922
